plant_name_id,taxon_rank,family,genus_hybrid,genus,species_hybrid,species,taxon_name,Province,introduced
2530447,Species,Boraginaceae,,Phacelia,,sericea,Phacelia sericea,ABT,0
2530447,Species,Boraginaceae,,Phacelia,,sericea,Phacelia sericea,BRC,0
2530516,Species,Boraginaceae,,Phacelia,,hastata,Phacelia hastata,ABT,0
2530516,Species,Boraginaceae,,Phacelia,,hastata,Phacelia hastata,BRC,0
2530574,Species,Boraginaceae,,Phacelia,,franklinii,Phacelia franklinii,ABT,0
2530574,Species,Boraginaceae,,Phacelia,,franklinii,Phacelia franklinii,BRC,0
2530574,Species,Boraginaceae,,Phacelia,,franklinii,Phacelia franklinii,MAN,0
2530574,Species,Boraginaceae,,Phacelia,,franklinii,Phacelia franklinii,SAS,0
2530574,Species,Boraginaceae,,Phacelia,,franklinii,Phacelia franklinii,ONT,0
2530602,Species,Boraginaceae,,Phacelia,,lyallii,Phacelia lyallii,ABT,0
2530602,Species,Boraginaceae,,Phacelia,,lyallii,Phacelia lyallii,BRC,0
2530611,Species,Boraginaceae,,Phacelia,,linearis,Phacelia linearis,ABT,0
2530611,Species,Boraginaceae,,Phacelia,,linearis,Phacelia linearis,BRC,0
2530615,Species,Boraginaceae,,Phacelia,,leptosepala,Phacelia leptosepala,BRC,0
2530659,Species,Caryophyllaceae,,Paronychia,,fastigiata,Paronychia fastigiata,ONT,0
2530659,Species,Caryophyllaceae,,Paronychia,,fastigiata,Paronychia fastigiata,QUE,0
2533078,Genus,Caryophyllaceae,,Paronychia,,,Paronychia,ABT,0
2533078,Genus,Caryophyllaceae,,Paronychia,,,Paronychia,SAS,0
2533078,Genus,Caryophyllaceae,,Paronychia,,,Paronychia,ONT,0
2533078,Genus,Caryophyllaceae,,Paronychia,,,Paronychia,QUE,0
2533965,Species,Haloragaceae,,Proserpinaca,,palustris,Proserpinaca palustris,NBR,0
2533965,Species,Haloragaceae,,Proserpinaca,,palustris,Proserpinaca palustris,NSC,0
2533965,Species,Haloragaceae,,Proserpinaca,,palustris,Proserpinaca palustris,ONT,0
2533965,Species,Haloragaceae,,Proserpinaca,,palustris,Proserpinaca palustris,QUE,0
2533966,Species,Haloragaceae,,Proserpinaca,×,intermedia,Proserpinaca × intermedia,NSC,0
2533969,Genus,Haloragaceae,,Proserpinaca,,,Proserpinaca,NBR,0
2533969,Genus,Haloragaceae,,Proserpinaca,,,Proserpinaca,NFL,0
2533969,Genus,Haloragaceae,,Proserpinaca,,,Proserpinaca,NSC,0
2533969,Genus,Haloragaceae,,Proserpinaca,,,Proserpinaca,ONT,0
2533969,Genus,Haloragaceae,,Proserpinaca,,,Proserpinaca,QUE,0
2533993,Species,Haloragaceae,,Proserpinaca,,pectinata,Proserpinaca pectinata,NBR,0
2533993,Species,Haloragaceae,,Proserpinaca,,pectinata,Proserpinaca pectinata,NFL,0
2533993,Species,Haloragaceae,,Proserpinaca,,pectinata,Proserpinaca pectinata,NSC,0
2537215,Genus,Fabaceae,,Pueraria,,,Pueraria,NSC,1
2537339,Species,Fabaceae,,Pueraria,,montana,Pueraria montana,NSC,1
2537348,Variety,Fabaceae,,Pueraria,,montana,Pueraria montana var. lobata,NSC,1
2541601,Genus,Rutaceae,,Phellodendron,,,Phellodendron,QUE,1
2541602,Species,Rutaceae,,Phellodendron,,amurense,Phellodendron amurense,QUE,1
2541969,Species,Orobanchaceae,,Pedicularis,,contorta,Pedicularis contorta,ABT,0
2541969,Species,Orobanchaceae,,Pedicularis,,contorta,Pedicularis contorta,BRC,0
2541983,Species,Orobanchaceae,,Pedicularis,,bracteosa,Pedicularis bracteosa,ABT,0
2541983,Species,Orobanchaceae,,Pedicularis,,bracteosa,Pedicularis bracteosa,BRC,0
2542039,Species,Orobanchaceae,,Pedicularis,,capitata,Pedicularis capitata,ABT,0
2542039,Species,Orobanchaceae,,Pedicularis,,capitata,Pedicularis capitata,BRC,0
2542039,Species,Orobanchaceae,,Pedicularis,,capitata,Pedicularis capitata,QUE,0
2542041,Species,Orobanchaceae,,Pedicularis,,canadensis,Pedicularis canadensis,MAN,0
2542041,Species,Orobanchaceae,,Pedicularis,,canadensis,Pedicularis canadensis,NBR,0
2542041,Species,Orobanchaceae,,Pedicularis,,canadensis,Pedicularis canadensis,ONT,0
2542041,Species,Orobanchaceae,,Pedicularis,,canadensis,Pedicularis canadensis,QUE,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,ABT,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,MAN,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,LAB,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,NFL,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,ONT,0
2542107,Species,Orobanchaceae,,Pedicularis,,flammea,Pedicularis flammea,QUE,0
2542216,Genus,Orobanchaceae,,Parentucellia,,,Parentucellia,BRC,1
2542222,Species,Orobanchaceae,,Parentucellia,,viscosa,Parentucellia viscosa,BRC,1
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,ABT,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,BRC,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,MAN,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,SAS,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,LAB,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,NBR,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,NFL,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,NSC,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,ONT,0
2542390,Genus,Orobanchaceae,,Pedicularis,,,Pedicularis,QUE,0
2542446,Species,Orobanchaceae,,Pedicularis,,ornithorhynchos,Pedicularis ornithorhynchos,BRC,0
2542509,Species,Orobanchaceae,,Pedicularis,,oederi,Pedicularis oederi,ABT,0
2542509,Species,Orobanchaceae,,Pedicularis,,oederi,Pedicularis oederi,BRC,0
2542514,Species,Orobanchaceae,,Pedicularis,,pennellii,Pedicularis pennellii,BRC,0
2542534,Species,Orobanchaceae,,Pedicularis,,palustris,Pedicularis palustris,NFL,0
2542534,Species,Orobanchaceae,,Pedicularis,,palustris,Pedicularis palustris,NSC,0
2542534,Species,Orobanchaceae,,Pedicularis,,palustris,Pedicularis palustris,QUE,0
2542544,Species,Orobanchaceae,,Pedicularis,,parviflora,Pedicularis parviflora,ABT,0
2542544,Species,Orobanchaceae,,Pedicularis,,parviflora,Pedicularis parviflora,BRC,0
2542544,Species,Orobanchaceae,,Pedicularis,,parviflora,Pedicularis parviflora,MAN,0
2542544,Species,Orobanchaceae,,Pedicularis,,parviflora,Pedicularis parviflora,SAS,0
2542544,Species,Orobanchaceae,,Pedicularis,,parviflora,Pedicularis parviflora,ONT,0
2542614,Species,Orobanchaceae,,Pedicularis,,racemosa,Pedicularis racemosa,ABT,0
2542614,Species,Orobanchaceae,,Pedicularis,,racemosa,Pedicularis racemosa,BRC,0
2542741,Species,Orobanchaceae,,Pedicularis,,hirsuta,Pedicularis hirsuta,LAB,0
2542741,Species,Orobanchaceae,,Pedicularis,,hirsuta,Pedicularis hirsuta,QUE,0
2542824,Species,Orobanchaceae,,Pedicularis,,furbishiae,Pedicularis furbishiae,NBR,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,ABT,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,BRC,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,MAN,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,SAS,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,LAB,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,NFL,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,ONT,0
2542861,Species,Orobanchaceae,,Pedicularis,,groenlandica,Pedicularis groenlandica,QUE,0
2542949,Species,Orobanchaceae,,Pedicularis,,lanceolata,Pedicularis lanceolata,MAN,0
2542949,Species,Orobanchaceae,,Pedicularis,,lanceolata,Pedicularis lanceolata,ONT,0
2542950,Species,Orobanchaceae,,Pedicularis,,langsdorffii,Pedicularis langsdorffii,ABT,0
2542950,Species,Orobanchaceae,,Pedicularis,,langsdorffii,Pedicularis langsdorffii,BRC,0
2542999,Species,Orobanchaceae,,Pedicularis,,lapponica,Pedicularis lapponica,MAN,0
2542999,Species,Orobanchaceae,,Pedicularis,,lapponica,Pedicularis lapponica,LAB,0
2542999,Species,Orobanchaceae,,Pedicularis,,lapponica,Pedicularis lapponica,ONT,0
2542999,Species,Orobanchaceae,,Pedicularis,,lapponica,Pedicularis lapponica,QUE,0
2543278,Genus,Rutaceae,,Ptelea,,,Ptelea,ONT,0
2543278,Genus,Rutaceae,,Ptelea,,,Ptelea,QUE,0
2543462,Species,Rutaceae,,Ptelea,,trifoliata,Ptelea trifoliata,ONT,0
2543462,Species,Rutaceae,,Ptelea,,trifoliata,Ptelea trifoliata,QUE,0
2543636,Species,Saxifragaceae,,Pectiantia,,pentandra,Pectiantia pentandra,ABT,0
2543636,Species,Saxifragaceae,,Pectiantia,,pentandra,Pectiantia pentandra,BRC,0
2543639,Genus,Saxifragaceae,,Pectiantia,,,Pectiantia,ABT,0
2543639,Genus,Saxifragaceae,,Pectiantia,,,Pectiantia,BRC,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,ABT,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,BRC,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,MAN,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,SAS,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,LAB,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,ONT,0
2543704,Species,Orobanchaceae,,Pedicularis,,labradorica,Pedicularis labradorica,QUE,0
2543742,Species,Orobanchaceae,,Pedicularis,,lanata,Pedicularis lanata,ABT,0
2543742,Species,Orobanchaceae,,Pedicularis,,lanata,Pedicularis lanata,BRC,0
2543742,Species,Orobanchaceae,,Pedicularis,,lanata,Pedicularis lanata,QUE,0
2544164,Species,Ranunculaceae,,Pulsatilla,,occidentalis,Pulsatilla occidentalis,ABT,0
2544164,Species,Ranunculaceae,,Pulsatilla,,occidentalis,Pulsatilla occidentalis,BRC,0
2544390,Genus,Ranunculaceae,,Pulsatilla,,,Pulsatilla,ABT,0
2544390,Genus,Ranunculaceae,,Pulsatilla,,,Pulsatilla,BRC,0
2544390,Genus,Ranunculaceae,,Pulsatilla,,,Pulsatilla,MAN,0
2544390,Genus,Ranunculaceae,,Pulsatilla,,,Pulsatilla,SAS,0
2544390,Genus,Ranunculaceae,,Pulsatilla,,,Pulsatilla,ONT,0
2544551,Species,Ranunculaceae,,Pulsatilla,,nuttalliana,Pulsatilla nuttalliana,ABT,0
2544551,Species,Ranunculaceae,,Pulsatilla,,nuttalliana,Pulsatilla nuttalliana,BRC,0
2544551,Species,Ranunculaceae,,Pulsatilla,,nuttalliana,Pulsatilla nuttalliana,MAN,0
2544551,Species,Ranunculaceae,,Pulsatilla,,nuttalliana,Pulsatilla nuttalliana,SAS,0
2544551,Species,Ranunculaceae,,Pulsatilla,,nuttalliana,Pulsatilla nuttalliana,ONT,0
2546108,Genus,Urticaceae,,Pilea,,,Pilea,NBR,0
2546108,Genus,Urticaceae,,Pilea,,,Pilea,ONT,0
2546108,Genus,Urticaceae,,Pilea,,,Pilea,PEI,0
2546108,Genus,Urticaceae,,Pilea,,,Pilea,QUE,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,ABT,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,BRC,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,MAN,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,SAS,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,ONT,0
2546177,Genus,Urticaceae,,Parietaria,,,Parietaria,QUE,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,ABT,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,BRC,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,MAN,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,SAS,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,ONT,0
2546420,Species,Urticaceae,,Parietaria,,pensylvanica,Parietaria pensylvanica,QUE,0
2546560,Species,Urticaceae,,Pilea,,pumila,Pilea pumila,NBR,0
2546560,Species,Urticaceae,,Pilea,,pumila,Pilea pumila,ONT,0
2546560,Species,Urticaceae,,Pilea,,pumila,Pilea pumila,PEI,0
2546560,Species,Urticaceae,,Pilea,,pumila,Pilea pumila,QUE,0
2546906,Species,Urticaceae,,Pilea,,fontana,Pilea fontana,ONT,0
2547514,Genus,Ericaceae,,Pleuricospora,,,Pleuricospora,BRC,0
2547543,Species,Ericaceae,,Pleuricospora,,fimbriolata,Pleuricospora fimbriolata,BRC,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,ABT,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,BRC,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,SAS,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,NBR,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,ONT,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,PEI,0
2547561,Genus,Ericaceae,,Pterospora,,,Pterospora,QUE,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,ABT,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,BRC,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,SAS,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,NBR,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,ONT,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,PEI,0
2547562,Species,Ericaceae,,Pterospora,,andromedea,Pterospora andromedea,QUE,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,BRC,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,MAN,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,SAS,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,NBR,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,NSC,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,ONT,0
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,PEI,1
2548009,Genus,Vitaceae,,Parthenocissus,,,Parthenocissus,QUE,0
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,SAS,0
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,NBR,1
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,NSC,1
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,ONT,0
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,PEI,1
2548124,Species,Vitaceae,,Parthenocissus,,quinquefolia,Parthenocissus quinquefolia,QUE,0
2548140,Species,Vitaceae,,Parthenocissus,,tricuspidata,Parthenocissus tricuspidata,ONT,1
2549458,Species,Solanaceae,,Physalis,,longifolia,Physalis longifolia,ONT,0
2549458,Species,Solanaceae,,Physalis,,longifolia,Physalis longifolia,QUE,0
2549515,Species,Solanaceae,,Physalis,,heterophylla,Physalis heterophylla,ONT,0
2549515,Species,Solanaceae,,Physalis,,heterophylla,Physalis heterophylla,QUE,0
2549580,Species,Solanaceae,,Physalis,,virginiana,Physalis virginiana,MAN,0
2549580,Species,Solanaceae,,Physalis,,virginiana,Physalis virginiana,ONT,0
2549580,Species,Solanaceae,,Physalis,,virginiana,Physalis virginiana,QUE,0
2549871,Genus,Solanaceae,,Physalis,,,Physalis,MAN,0
2549871,Genus,Solanaceae,,Physalis,,,Physalis,ONT,0
2549871,Genus,Solanaceae,,Physalis,,,Physalis,QUE,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,ABT,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,BRC,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,MAN,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,SAS,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,NBR,1
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,NSC,1
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,ONT,0
2550046,Genus,Plantaginaceae,,Penstemon,,,Penstemon,QUE,0
2550130,Species,Plantaginaceae,,Penstemon,,lyallii,Penstemon lyallii,ABT,0
2550130,Species,Plantaginaceae,,Penstemon,,lyallii,Penstemon lyallii,BRC,0
2550238,Species,Orobanchaceae,,Pedicularis,,sudetica,Pedicularis sudetica,ABT,0
2550238,Species,Orobanchaceae,,Pedicularis,,sudetica,Pedicularis sudetica,BRC,0
2550238,Species,Orobanchaceae,,Pedicularis,,sudetica,Pedicularis sudetica,MAN,0
2550238,Species,Orobanchaceae,,Pedicularis,,sudetica,Pedicularis sudetica,ONT,0
2550238,Species,Orobanchaceae,,Pedicularis,,sudetica,Pedicularis sudetica,QUE,0
2550375,Species,Orobanchaceae,,Pedicularis,,verticillata,Pedicularis verticillata,BRC,0
2550419,Species,Orobanchaceae,,Pedicularis,,sylvatica,Pedicularis sylvatica,NFL,1
2550466,Species,Plantaginaceae,,Penstemon,,richardsonii,Penstemon richardsonii,BRC,0
2550469,Species,Plantaginaceae,,Penstemon,,pruinosus,Penstemon pruinosus,BRC,0
2550519,Species,Plantaginaceae,,Penstemon,,nitidus,Penstemon nitidus,ABT,0
2550519,Species,Plantaginaceae,,Penstemon,,nitidus,Penstemon nitidus,BRC,0
2550519,Species,Plantaginaceae,,Penstemon,,nitidus,Penstemon nitidus,MAN,0
2550519,Species,Plantaginaceae,,Penstemon,,nitidus,Penstemon nitidus,SAS,0
2550545,Species,Plantaginaceae,,Penstemon,,ovatus,Penstemon ovatus,BRC,0
2550561,Species,Plantaginaceae,,Penstemon,,procerus,Penstemon procerus,ABT,0
2550561,Species,Plantaginaceae,,Penstemon,,procerus,Penstemon procerus,BRC,0
2550561,Species,Plantaginaceae,,Penstemon,,procerus,Penstemon procerus,MAN,0
2550561,Species,Plantaginaceae,,Penstemon,,procerus,Penstemon procerus,SAS,0
2550566,Species,Plantaginaceae,,Penstemon,,pallidus,Penstemon pallidus,ONT,1
2550763,Species,Plantaginaceae,,Penstemon,,calycosus,Penstemon calycosus,ONT,0
2550769,Species,Plantaginaceae,,Penstemon,,albidus,Penstemon albidus,ABT,0
2550769,Species,Plantaginaceae,,Penstemon,,albidus,Penstemon albidus,MAN,0
2550769,Species,Plantaginaceae,,Penstemon,,albidus,Penstemon albidus,SAS,0
2550769,Species,Plantaginaceae,,Penstemon,,albidus,Penstemon albidus,ONT,0
2550789,Species,Plantaginaceae,,Penstemon,,tubaeflorus,Penstemon tubaeflorus,ONT,1
2550836,Species,Plantaginaceae,,Penstemon,,hirsutus,Penstemon hirsutus,ONT,0
2550836,Species,Plantaginaceae,,Penstemon,,hirsutus,Penstemon hirsutus,QUE,0
2550852,Species,Plantaginaceae,,Penstemon,,gormanii,Penstemon gormanii,BRC,0
2550854,Species,Plantaginaceae,,Penstemon,,gracilis,Penstemon gracilis,ABT,0
2550854,Species,Plantaginaceae,,Penstemon,,gracilis,Penstemon gracilis,BRC,0
2550854,Species,Plantaginaceae,,Penstemon,,gracilis,Penstemon gracilis,MAN,0
2550854,Species,Plantaginaceae,,Penstemon,,gracilis,Penstemon gracilis,SAS,0
2550854,Species,Plantaginaceae,,Penstemon,,gracilis,Penstemon gracilis,ONT,0
2550901,Species,Plantaginaceae,,Penstemon,,davidsonii,Penstemon davidsonii,BRC,0
2550908,Species,Plantaginaceae,,Penstemon,,digitalis,Penstemon digitalis,NBR,1
2550908,Species,Plantaginaceae,,Penstemon,,digitalis,Penstemon digitalis,NSC,1
2550908,Species,Plantaginaceae,,Penstemon,,digitalis,Penstemon digitalis,ONT,1
2550908,Species,Plantaginaceae,,Penstemon,,digitalis,Penstemon digitalis,QUE,1
2550917,Species,Plantaginaceae,,Penstemon,,confertus,Penstemon confertus,ABT,0
2550917,Species,Plantaginaceae,,Penstemon,,confertus,Penstemon confertus,BRC,0
2550917,Species,Plantaginaceae,,Penstemon,,confertus,Penstemon confertus,SAS,0
2550934,Species,Plantaginaceae,,Penstemon,,fruticosus,Penstemon fruticosus,ABT,0
2550934,Species,Plantaginaceae,,Penstemon,,fruticosus,Penstemon fruticosus,BRC,0
2553269,Variety,Plantaginaceae,,Penstemon,,procerus,Penstemon procerus var. tolmiei,BRC,0
2553433,Variety,Plantaginaceae,,Penstemon,,fruticosus,Penstemon fruticosus var. scouleri,ABT,0
2553433,Variety,Plantaginaceae,,Penstemon,,fruticosus,Penstemon fruticosus var. scouleri,BRC,0
2553590,Variety,Solanaceae,,Physalis,,longifolia,Physalis longifolia var. subglabrata,ONT,0
2553590,Variety,Solanaceae,,Physalis,,longifolia,Physalis longifolia var. subglabrata,QUE,0
2553985,Subspecies,Orobanchaceae,,Pedicularis,,langsdorffii,Pedicularis langsdorffii subsp. arctica,ABT,0
2553985,Subspecies,Orobanchaceae,,Pedicularis,,langsdorffii,Pedicularis langsdorffii subsp. arctica,BRC,0
2553987,Subspecies,Orobanchaceae,,Pedicularis,,racemosa,Pedicularis racemosa subsp. alba,ABT,0
2554032,Variety,Orobanchaceae,,Pedicularis,,bracteosa,Pedicularis bracteosa var. atrosanguinea,BRC,0
2554062,Variety,Orobanchaceae,,Pedicularis,,bracteosa,Pedicularis bracteosa var. latifolia,BRC,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,BRC,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,MAN,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,SAS,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,NBR,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,NSC,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,ONT,0
2554092,Species,Vitaceae,,Parthenocissus,,inserta,Parthenocissus inserta,QUE,0
2554313,Species,Plantaginaceae,,Penstemon,,ellipticus,Penstemon ellipticus,ABT,0
2554313,Species,Plantaginaceae,,Penstemon,,ellipticus,Penstemon ellipticus,BRC,0
2554321,Species,Plantaginaceae,,Penstemon,,eriantherus,Penstemon eriantherus,ABT,0
2554321,Species,Plantaginaceae,,Penstemon,,eriantherus,Penstemon eriantherus,BRC,0
2554355,Variety,Plantaginaceae,,Penstemon,,davidsonii,Penstemon davidsonii var. menziesii,BRC,0
2554432,Species,Plantaginaceae,,Penstemon,,albertinus,Penstemon albertinus,ABT,0
2554432,Species,Plantaginaceae,,Penstemon,,albertinus,Penstemon albertinus,BRC,0
2554858,Subspecies,Caprifoliaceae,,Plectritis,,macrocera,Plectritis macrocera subsp. grayi,BRC,0
2555485,Variety,Polygonaceae,,Polygonum,,alpinum,Polygonum alpinum var. frigidum,QUE,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,ABT,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,BRC,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,MAN,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,SAS,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,LAB,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,NBR,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,NFL,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,NSC,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,ONT,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,PEI,0
2556648,Genus,Plantaginaceae,,Plantago,,,Plantago,QUE,0
2557206,Species,Plantaginaceae,,Plantago,,indica,Plantago indica,BRC,1
2557206,Species,Plantaginaceae,,Plantago,,indica,Plantago indica,MAN,1
2557206,Species,Plantaginaceae,,Plantago,,indica,Plantago indica,ONT,1
2557206,Species,Plantaginaceae,,Plantago,,indica,Plantago indica,QUE,1
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,ABT,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,BRC,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,MAN,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,SAS,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,LAB,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,NFL,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,ONT,0
2559858,Species,Celastraceae,,Parnassia,,palustris,Parnassia palustris,QUE,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,ABT,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,BRC,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,MAN,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,SAS,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,LAB,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,NFL,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,NSC,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,ONT,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,PEI,0
2559916,Species,Celastraceae,,Parnassia,,parviflora,Parnassia parviflora,QUE,0
2560728,Species,Papaveraceae,,Papaver,,hultenii,Papaver hultenii,BRC,0
2560793,Species,Papaveraceae,,Papaver,,dubium,Papaver dubium,NBR,1
2560793,Species,Papaveraceae,,Papaver,,dubium,Papaver dubium,ONT,1
2560793,Species,Papaveraceae,,Papaver,,dubium,Papaver dubium,QUE,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,ABT,0
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,BRC,0
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,MAN,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,SAS,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,LAB,0
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,NBR,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,NFL,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,NSC,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,ONT,1
2560992,Genus,Papaveraceae,,Papaver,,,Papaver,QUE,0
2561224,Species,Celastraceae,,Parnassia,,cirrata,Parnassia cirrata,BRC,0
